,num_iterations,updates,energy
0,1,1,-1529.970667197805
1,1,2,-1632.8669460634349
2,1,3,-1755.2395562151178
3,1,4,-1849.9053516552635
4,1,5,-1849.9053516552635
5,1,6,-1933.6017886295947
6,1,7,-2076.5596947518675
7,1,8,-2076.5596947518675
8,1,9,-2243.7165052301134
9,1,10,-2243.7165052301134
10,1,11,-2243.7165052301134
11,1,12,-2371.341464202258
12,1,13,-2371.341464202258
13,1,14,-2371.341464202258
14,1,15,-2518.098581420808
15,1,16,-2645.585887166698
16,1,17,-2645.585887166698
17,1,18,-2645.585887166698
18,1,19,-2645.585887166698
19,1,20,-2645.585887166698
20,1,21,-2645.585887166698
21,1,22,-2778.5958365826227
22,1,23,-2940.03073462572
23,1,24,-2940.03073462572
24,1,25,-2940.03073462572
25,1,26,-2983.090245278545
26,1,27,-2983.090245278545
27,1,28,-2983.090245278545
28,1,29,-2983.090245278545
29,1,30,-2983.090245278545
30,1,31,-2983.090245278545
31,1,32,-3171.5411591951006
32,1,33,-3171.5411591951006
33,1,34,-3263.592773581438
34,1,35,-3263.592773581438
35,1,36,-3263.592773581438
36,1,37,-3263.592773581438
37,1,38,-3414.514629961163
38,1,39,-3597.5114061081886
39,1,40,-3754.2454492651905
40,1,41,-3754.2454492651905
41,1,42,-3906.8122032701667
42,1,43,-4046.737154838249
43,1,44,-4046.737154838249
44,1,45,-4203.563522663693
45,1,46,-4203.563522663693
46,1,47,-4203.563522663693
47,1,48,-4203.563522663693
48,1,49,-4380.06709160971
49,1,50,-4380.06709160971
50,1,51,-4380.06709160971
51,1,52,-4579.904498144533
52,1,53,-4579.904498144533
53,1,54,-4579.904498144533
54,1,55,-4751.568524275991
55,1,56,-4926.844832991856
56,1,57,-4926.844832991856
57,1,58,-4926.844832991856
58,1,59,-5081.62402049559
59,1,60,-5250.655889884768
60,1,61,-5427.547801253618
61,1,62,-5427.547801253618
62,1,63,-5617.027907961665
63,1,64,-5828.842474849121
64,1,65,-6009.830927573028
65,1,66,-6009.830927573028
66,1,67,-6009.830927573028
67,1,68,-6009.830927573028
68,1,69,-6009.830927573028
69,1,70,-6009.830927573028
70,1,71,-6253.3148119746475
71,1,72,-6253.3148119746475
72,1,73,-6428.9658328838
73,1,74,-6428.9658328838
74,1,75,-6653.650219311916
75,1,76,-6653.650219311916
76,1,77,-6864.0900528423845
77,1,78,-6864.0900528423845
78,1,79,-6864.0900528423845
79,1,80,-7063.8065339445275
80,1,81,-7368.464884145971
81,1,82,-7368.464884145971
82,1,83,-7368.464884145971
83,1,84,-7621.991445996207
84,1,85,-7621.991445996207
85,1,86,-7867.542673438327
86,1,87,-8143.513967118463
87,1,88,-8435.491720516744
88,1,89,-8435.491720516744
89,1,90,-8435.491720516744
90,1,91,-8435.491720516744
91,1,92,-8435.491720516744
92,1,93,-8435.491720516744
93,1,94,-8435.491720516744
94,1,95,-8435.491720516744
95,1,96,-8435.491720516744
96,1,97,-8435.491720516744
97,1,98,-8435.491720516744
98,1,99,-8705.513786284655
99,1,100,-8705.513786284655
100,1,101,-8705.513786284655
101,1,102,-8929.236901902193
102,1,103,-9194.832925530192
103,1,104,-9506.69180847652
104,1,105,-9506.69180847652
105,1,106,-9506.69180847652
106,1,107,-9791.106810259567
107,1,108,-9791.106810259567
108,1,109,-10062.925662713194
109,1,110,-10350.948752097023
110,1,111,-10350.948752097023
111,1,112,-10350.948752097023
112,1,113,-10629.264965483762
113,1,114,-10629.264965483762
114,1,115,-10629.264965483762
115,1,116,-10629.264965483762
116,1,117,-10915.104141215257
117,1,118,-10915.104141215257
118,1,119,-10915.104141215257
119,1,120,-11207.083982520802
120,1,121,-11534.436813877091
121,1,122,-11534.436813877091
122,1,123,-11829.33136398274
123,1,124,-11829.33136398274
124,1,125,-11829.33136398274
125,1,126,-11829.33136398274
126,1,127,-12087.80987617403
127,1,128,-12087.80987617403
128,1,129,-12358.878905477402
129,1,130,-12634.692918630408
130,1,131,-12926.0878677465
131,1,132,-12926.0878677465
132,1,133,-12926.0878677465
133,1,134,-13207.72760894174
134,1,135,-13580.453927568236
135,1,136,-13580.453927568236
136,1,137,-13897.721263881673
137,1,138,-13897.721263881673
138,1,139,-13897.721263881673
139,1,140,-14205.886717579837
140,1,141,-14205.886717579837
141,1,142,-14205.886717579837
142,1,143,-14205.886717579837
143,1,144,-14550.792471702265
144,1,145,-14926.572508899935
145,1,146,-15318.045412511328
146,1,147,-15685.127597212524
147,1,148,-15685.127597212524
148,1,149,-16057.271537815566
149,1,150,-16057.271537815566
150,1,151,-16384.21598683911
151,1,152,-16729.98238872244
152,1,153,-16729.98238872244
153,1,154,-16729.98238872244
154,1,155,-17100.557231423227
155,1,156,-17507.17298220494
156,1,157,-17507.17298220494
157,1,158,-17870.850476864744
158,1,159,-17870.850476864744
159,1,160,-17870.850476864744
160,1,161,-18245.235832847327
161,1,162,-18592.304759657163
162,1,163,-18592.304759657163
163,1,164,-18592.304759657163
164,1,165,-18958.875377967255
165,1,166,-19333.299273149463
166,1,167,-19333.299273149463
167,1,168,-19333.299273149463
168,1,169,-19333.299273149463
169,1,170,-19676.040524478187
170,1,171,-19676.040524478187
171,1,172,-20044.005873355287
172,1,173,-20044.005873355287
173,1,174,-20391.686597381427
174,1,175,-20391.686597381427
175,1,176,-20812.145394324623
176,1,177,-20812.145394324623
177,1,178,-20812.145394324623
178,1,179,-20812.145394324623
179,1,180,-20812.145394324623
180,1,181,-21184.846583034814
181,1,182,-21184.846583034814
182,1,183,-21184.846583034814
183,1,184,-21184.846583034814
184,1,185,-21638.732120787354
185,1,186,-22009.38360009527
186,1,187,-22444.763422697353
187,1,188,-22444.763422697353
188,1,189,-22444.763422697353
189,1,190,-22867.653088176186
190,1,191,-23274.543560522245
191,1,192,-23274.543560522245
192,1,193,-23658.099601116268
193,1,194,-24068.378997288186
194,1,195,-24068.378997288186
195,1,196,-24068.378997288186
196,1,197,-24481.966282849702
197,1,198,-24481.966282849702
198,1,199,-24481.966282849702
199,1,200,-24481.966282849702
200,1,201,-24918.320004072615
201,1,202,-24918.320004072615
202,1,203,-25340.955110998868
203,1,204,-25744.393333983506
204,1,205,-25744.393333983506
205,1,206,-26220.62134339728
206,1,207,-26637.30751611079
207,1,208,-26637.30751611079
208,1,209,-26637.30751611079
209,1,210,-26637.30751611079
210,1,211,-27125.289719803004
211,1,212,-27601.908441671716
212,1,213,-27601.908441671716
213,1,214,-27601.908441671716
214,1,215,-27601.908441671716
215,1,216,-27601.908441671716
216,1,217,-27601.908441671716
217,1,218,-28072.351946047354
218,1,219,-28553.71555491365
219,1,220,-28553.71555491365
220,1,221,-29013.904713341275
221,1,222,-29013.904713341275
222,1,223,-29523.004117174845
223,1,224,-30038.964807016768
224,1,225,-30481.600845552864
225,1,226,-30944.346784424313
226,1,227,-30944.346784424313
227,1,228,-30944.346784424313
228,1,229,-30944.346784424313
229,1,230,-31426.376911265237
230,1,231,-31866.886252267726
231,1,232,-31866.886252267726
232,1,233,-31866.886252267726
233,1,234,-31866.886252267726
234,1,235,-31866.886252267726
235,1,236,-31866.886252267726
236,1,237,-31866.886252267726
237,1,238,-32391.203563375133
238,1,239,-32902.90220542183
239,1,240,-32902.90220542183
240,1,241,-32902.90220542183
241,1,242,-32902.90220542183
242,1,243,-32902.90220542183
243,1,244,-32902.90220542183
244,1,245,-32902.90220542183
245,1,246,-32902.90220542183
246,1,247,-33455.0450165279
247,1,248,-34008.92585908828
248,1,249,-34008.92585908828
249,1,250,-34506.96804097856
250,1,251,-34506.96804097856
251,1,252,-34506.96804097856
252,1,253,-34506.96804097856
253,1,254,-34980.30093746364
254,1,255,-34980.30093746364
255,1,256,-35466.147767594295
256,1,257,-36000.62383688032
257,1,258,-36000.62383688032
258,1,259,-36000.62383688032
259,1,260,-36000.62383688032
260,1,261,-36535.23118745201
261,1,262,-37100.36332460772
262,1,263,-37649.95558269417
263,1,264,-37649.95558269417
264,1,265,-38208.21116137726
265,1,266,-38208.21116137726
266,1,267,-38760.62163539679
267,1,268,-39353.259423265765
268,1,269,-39353.259423265765
269,1,270,-39353.259423265765
270,1,271,-39353.259423265765
271,1,272,-39353.259423265765
272,1,273,-39925.2883611412
273,1,274,-39925.2883611412
274,1,275,-39925.2883611412
275,1,276,-40477.95352327067
276,1,277,-41018.228584265424
277,1,278,-41580.96811658407
278,1,279,-42189.82560807418
279,1,280,-42769.20300982539
280,1,281,-43347.990620721386
281,1,282,-43347.990620721386
282,1,283,-43920.720407222965
283,1,284,-43920.720407222965
284,1,285,-44501.221710107566
285,1,286,-45060.197019266474
286,1,287,-45060.197019266474
287,1,288,-45615.530761941016
288,1,289,-46178.95250826631
289,1,290,-46178.95250826631
290,1,291,-46787.78144649338
291,1,292,-46787.78144649338
292,1,293,-46787.78144649338
293,1,294,-47380.676224370254
294,1,295,-48005.681937049725
295,1,296,-48636.405148559905
296,1,297,-48636.405148559905
297,1,298,-48636.405148559905
298,1,299,-49225.88636950411
299,1,300,-49225.88636950411
300,1,301,-49225.88636950411
301,1,302,-49225.88636950411
302,1,303,-49843.73539226425
303,1,304,-50485.0743279911
304,1,305,-50485.0743279911
305,1,306,-50485.0743279911
306,1,307,-51178.18337902716
307,1,308,-51178.18337902716
308,1,309,-51777.067326380406
309,1,310,-51777.067326380406
310,1,311,-52430.061408667665
311,1,312,-53062.12362755037
312,1,313,-53715.73778305827
313,1,314,-54365.01577365351
314,1,315,-55057.18750704675
315,1,316,-55057.18750704675
316,1,317,-55057.18750704675
317,1,318,-55057.18750704675
318,1,319,-55696.816357096875
319,1,320,-56373.389159868864
320,1,321,-57077.925794448485
321,1,322,-57755.38831387044
322,1,323,-58468.080923747744
323,1,324,-59137.13331861823
324,1,325,-59137.13331861823
325,1,326,-59137.13331861823
326,1,327,-59137.13331861823
327,1,328,-59777.603904815885
328,1,329,-59777.603904815885
329,1,330,-59777.603904815885
330,1,331,-59777.603904815885
331,1,332,-59777.603904815885
332,1,333,-59777.603904815885
333,1,334,-60433.0340452848
334,1,335,-61134.94566060147
335,1,336,-61134.94566060147
336,1,337,-61134.94566060147
337,1,338,-61813.777742923405
338,1,339,-62533.933656740985
339,1,340,-62533.933656740985
340,1,341,-62533.933656740985
341,1,342,-62533.933656740985
342,1,343,-62533.933656740985
343,1,344,-63188.34692625902
344,1,345,-63188.34692625902
345,1,346,-63899.685193679856
346,1,347,-64621.49611729711
347,1,348,-65327.42945158522
348,1,349,-65327.42945158522
349,1,350,-66033.82679373169
350,1,351,-66033.82679373169
351,1,352,-66033.82679373169
352,1,353,-66755.23215276873
353,1,354,-66755.23215276873
354,1,355,-67446.66211622352
355,1,356,-68143.57787279133
356,1,357,-68143.57787279133
357,1,358,-68862.51202030377
358,1,359,-69611.00752598153
359,1,360,-69611.00752598153
360,1,361,-69611.00752598153
361,1,362,-69611.00752598153
362,1,363,-70322.13282589539
363,1,364,-71083.49375953339
364,1,365,-71846.22282511913
365,1,366,-71846.22282511913
366,1,367,-72599.15571489814
367,1,368,-73411.57143372855
368,1,369,-73411.57143372855
369,1,370,-73411.57143372855
370,1,371,-74172.85202073156
371,1,372,-74942.56467289806
372,1,373,-74942.56467289806
373,1,374,-74942.56467289806
374,1,375,-74942.56467289806
375,1,376,-75683.12646134952
376,1,377,-76470.73004302802
377,1,378,-77223.48883245725
378,1,379,-77957.74826175222
379,1,380,-78749.06040082047
380,1,381,-78749.06040082047
381,1,382,-78749.06040082047
382,1,383,-79535.33020492471
383,1,384,-79535.33020492471
384,1,385,-79535.33020492471
385,1,386,-80360.92466660257
386,1,387,-81141.21030352412
387,1,388,-81929.58454353409
388,1,389,-81929.58454353409
389,1,390,-81929.58454353409
390,1,391,-82691.92948124465
391,1,392,-83521.42977088952
392,1,393,-83521.42977088952
393,1,394,-84359.78759423476
394,1,395,-84359.78759423476
395,1,396,-85177.82879875737
396,1,397,-86032.849008906
