,num_iterations,updates,energy
0,1,1,-1029.0950719721636
1,1,2,-1068.5367994968908
2,1,3,-1068.5367994968908
3,1,4,-1068.5367994968908
4,1,5,-1026.6715190227696
5,1,6,-1116.9457250859139
6,1,7,-1116.9457250859139
7,1,8,-1216.3090421245718
8,1,9,-1216.3090421245718
9,1,10,-1348.9300222619868
10,1,11,-1481.5855684800465
11,1,12,-1481.5855684800465
12,1,13,-1481.5855684800465
13,1,14,-1547.328191958318
14,1,15,-1654.4124416570164
15,1,16,-1758.395575105344
16,1,17,-1758.395575105344
17,1,18,-1758.395575105344
18,1,19,-1758.395575105344
19,1,20,-1758.395575105344
20,1,21,-1758.395575105344
21,1,22,-1862.4356610697012
22,1,23,-1862.4356610697012
23,1,24,-1999.6814140064755
24,1,25,-1999.6814140064755
25,1,26,-1999.6814140064755
26,1,27,-1999.6814140064755
27,1,28,-1999.6814140064755
28,1,29,-2100.67344576804
29,1,30,-2238.4624900876806
30,1,31,-2238.4624900876806
31,1,32,-2385.6315133434537
32,1,33,-2385.6315133434537
33,1,34,-2385.6315133434537
34,1,35,-2506.257869442935
35,1,36,-2643.3978087367977
36,1,37,-2809.5061028282853
37,1,38,-2950.5612746159454
38,1,39,-3112.8608724474802
39,1,40,-3273.4221833378983
40,1,41,-3437.1032585649396
41,1,42,-3603.471232879068
42,1,43,-3603.471232879068
43,1,44,-3752.024887828606
44,1,45,-3752.024887828606
45,1,46,-3752.024887828606
46,1,47,-3922.144859439222
47,1,48,-4085.5865868072756
48,1,49,-4085.5865868072756
49,1,50,-4085.5865868072756
50,1,51,-4274.300949868038
51,1,52,-4274.300949868038
52,1,53,-4492.199532115484
53,1,54,-4690.894758469456
54,1,55,-4690.894758469456
55,1,56,-4690.894758469456
56,1,57,-4690.894758469456
57,1,58,-4858.349884382617
58,1,59,-5058.233300638305
59,1,60,-5058.233300638305
60,1,61,-5288.703589500203
61,1,62,-5288.703589500203
62,1,63,-5288.703589500203
63,1,64,-5473.422986752624
64,1,65,-5691.390029807568
65,1,66,-5944.157453949878
66,1,67,-6169.343175015085
67,1,68,-6169.343175015085
68,1,69,-6169.343175015085
69,1,70,-6169.343175015085
70,1,71,-6169.343175015085
71,1,72,-6169.343175015085
72,1,73,-6377.676285874914
73,1,74,-6593.201321267765
74,1,75,-6593.201321267765
75,1,76,-6593.201321267765
76,1,77,-6842.739511120866
77,1,78,-7063.638006037738
78,1,79,-7263.829402473032
79,1,80,-7546.870438243469
80,1,81,-7546.870438243469
81,1,82,-7546.870438243469
82,1,83,-7546.870438243469
83,1,84,-7546.870438243469
84,1,85,-7546.870438243469
85,1,86,-7784.686699321572
86,1,87,-7784.686699321572
87,1,88,-7784.686699321572
88,1,89,-8054.018864480561
89,1,90,-8054.018864480561
90,1,91,-8287.136839707331
91,1,92,-8563.404953235133
92,1,93,-8563.404953235133
93,1,94,-8563.404953235133
94,1,95,-8850.403463770042
95,1,96,-9107.227820027032
96,1,97,-9107.227820027032
97,1,98,-9107.227820027032
98,1,99,-9351.623702434841
99,1,100,-9351.623702434841
100,1,101,-9610.505391193208
101,1,102,-9610.505391193208
102,1,103,-9610.505391193208
103,1,104,-9610.505391193208
104,1,105,-9610.505391193208
105,1,106,-9610.505391193208
106,1,107,-9897.08722434203
107,1,108,-9897.08722434203
108,1,109,-10230.900379484488
109,1,110,-10230.900379484488
110,1,111,-10230.900379484488
111,1,112,-10513.880974392392
112,1,113,-10513.880974392392
113,1,114,-10513.880974392392
114,1,115,-10820.335806241848
115,1,116,-10820.335806241848
116,1,117,-10820.335806241848
117,1,118,-10820.335806241848
118,1,119,-11109.824931572079
119,1,120,-11109.824931572079
120,1,121,-11109.824931572079
121,1,122,-11109.824931572079
122,1,123,-11398.878764639416
123,1,124,-11398.878764639416
124,1,125,-11678.050909770067
125,1,126,-11678.050909770067
126,1,127,-11678.050909770067
127,1,128,-11678.050909770067
128,1,129,-11981.011342113787
129,1,130,-11981.011342113787
130,1,131,-11981.011342113787
131,1,132,-12311.832510096345
132,1,133,-12311.832510096345
133,1,134,-12311.832510096345
134,1,135,-12679.067124686193
135,1,136,-12679.067124686193
136,1,137,-12679.067124686193
137,1,138,-12994.08060019802
138,1,139,-12994.08060019802
139,1,140,-13295.807278761078
140,1,141,-13295.807278761078
141,1,142,-13627.77290076953
142,1,143,-13973.06915623477
143,1,144,-14316.963013576498
144,1,145,-14316.963013576498
145,1,146,-14662.52930066531
146,1,147,-15007.811415243055
147,1,148,-15007.811415243055
148,1,149,-15007.811415243055
149,1,150,-15332.706618821147
150,1,151,-15332.706618821147
151,1,152,-15332.706618821147
152,1,153,-15710.833993056372
153,1,154,-15710.833993056372
154,1,155,-16051.071696433279
155,1,156,-16051.071696433279
156,1,157,-16051.071696433279
157,1,158,-16051.071696433279
158,1,159,-16441.992137327055
159,1,160,-16820.722251663967
160,1,161,-16820.722251663967
161,1,162,-16820.722251663967
162,1,163,-17144.46377189733
163,1,164,-17505.90879771471
164,1,165,-17505.90879771471
165,1,166,-17505.90879771471
166,1,167,-17857.346607615953
167,1,168,-17857.346607615953
168,1,169,-18172.80585183175
169,1,170,-18172.80585183175
170,1,171,-18172.80585183175
171,1,172,-18606.36439616579
172,1,173,-18606.36439616579
173,1,174,-18963.22691139981
174,1,175,-19367.58389246585
175,1,176,-19367.58389246585
176,1,177,-19744.934899945103
177,1,178,-20138.418705522847
178,1,179,-20138.418705522847
179,1,180,-20138.418705522847
180,1,181,-20138.418705522847
181,1,182,-20138.418705522847
182,1,183,-20138.418705522847
183,1,184,-20138.418705522847
184,1,185,-20138.418705522847
185,1,186,-20487.938588869092
186,1,187,-20487.938588869092
187,1,188,-20487.938588869092
188,1,189,-20926.97658899381
189,1,190,-21319.863324069924
190,1,191,-21715.283389175616
191,1,192,-21715.283389175616
192,1,193,-21715.283389175616
193,1,194,-22158.943737370028
194,1,195,-22158.943737370028
195,1,196,-22158.943737370028
196,1,197,-22158.943737370028
197,1,198,-22158.943737370028
198,1,199,-22158.943737370028
199,1,200,-22551.91573489446
200,1,201,-22551.91573489446
201,1,202,-22974.5452780478
202,1,203,-22974.5452780478
203,1,204,-23395.26938247789
204,1,205,-23395.26938247789
205,1,206,-23850.844285173454
206,1,207,-24283.516097287902
207,1,208,-24732.937373541987
208,1,209,-25184.451102311374
209,1,210,-25635.96449446672
210,1,211,-26105.69101828988
211,1,212,-26560.49811898369
212,1,213,-26560.49811898369
213,1,214,-27017.06558072546
214,1,215,-27484.56866575285
215,1,216,-27484.56866575285
216,1,217,-27972.74132449397
217,1,218,-28442.030796059564
218,1,219,-28867.631151429236
219,1,220,-29416.20392362134
220,1,221,-29416.20392362134
221,1,222,-29416.20392362134
222,1,223,-29416.20392362134
223,1,224,-29905.292549782927
224,1,225,-29905.292549782927
225,1,226,-30362.550211949674
226,1,227,-30828.421957559724
227,1,228,-31302.399704355666
228,1,229,-31302.399704355666
229,1,230,-31302.399704355666
230,1,231,-31302.399704355666
231,1,232,-31793.628055250607
232,1,233,-31793.628055250607
233,1,234,-31793.628055250607
234,1,235,-32319.098816491773
235,1,236,-32838.20656024484
236,1,237,-33396.333936358256
237,1,238,-33396.333936358256
238,1,239,-33915.78101920521
239,1,240,-33915.78101920521
240,1,241,-33915.78101920521
241,1,242,-34445.47284195163
242,1,243,-35025.24991540396
243,1,244,-35025.24991540396
244,1,245,-35558.26446129109
245,1,246,-35558.26446129109
246,1,247,-36086.37879368811
247,1,248,-36637.02268638263
248,1,249,-36637.02268638263
249,1,250,-36637.02268638263
250,1,251,-37140.20611445278
251,1,252,-37140.20611445278
252,1,253,-37140.20611445278
253,1,254,-37140.20611445278
254,1,255,-37140.20611445278
255,1,256,-37668.44111945815
256,1,257,-38215.83697419147
257,1,258,-38215.83697419147
258,1,259,-38755.49470370264
259,1,260,-39275.500485475844
260,1,261,-39842.590216293705
261,1,262,-39842.590216293705
262,1,263,-39842.590216293705
263,1,264,-39842.590216293705
264,1,265,-39842.590216293705
265,1,266,-40434.27324428389
266,1,267,-41013.064124412325
267,1,268,-41625.69770549964
268,1,269,-41625.69770549964
269,1,270,-42208.782049810194
270,1,271,-42788.11549922888
271,1,272,-43390.59140047113
272,1,273,-43390.59140047113
273,1,274,-43950.213819426746
274,1,275,-43950.213819426746
275,1,276,-43950.213819426746
276,1,277,-44548.521956442855
277,1,278,-45172.716218696994
278,1,279,-45172.716218696994
279,1,280,-45741.63420529636
280,1,281,-45741.63420529636
281,1,282,-45741.63420529636
282,1,283,-46312.98609856322
283,1,284,-46312.98609856322
284,1,285,-46312.98609856322
285,1,286,-46895.30069332898
286,1,287,-46895.30069332898
287,1,288,-47513.72505216258
288,1,289,-48121.499305292265
289,1,290,-48703.54959643405
290,1,291,-48703.54959643405
291,1,292,-49379.71141872713
292,1,293,-50022.60929391903
293,1,294,-50685.32080963353
294,1,295,-51297.90473947817
295,1,296,-51929.17577976152
296,1,297,-52594.571238838726
297,1,298,-52594.571238838726
298,1,299,-53259.06302154987
299,1,300,-53259.06302154987
300,1,301,-53259.06302154987
301,1,302,-53259.06302154987
302,1,303,-53259.06302154987
303,1,304,-53259.06302154987
304,1,305,-53259.06302154987
305,1,306,-53259.06302154987
306,1,307,-53930.89178521349
307,1,308,-53930.89178521349
308,1,309,-54630.42555696568
309,1,310,-54630.42555696568
310,1,311,-55318.61088397899
311,1,312,-55318.61088397899
312,1,313,-55981.294161115446
313,1,314,-56734.48965995216
314,1,315,-56734.48965995216
315,1,316,-56734.48965995216
316,1,317,-56734.48965995216
317,1,318,-56734.48965995216
318,1,319,-57432.743626995514
319,1,320,-58124.950795790515
320,1,321,-58822.31943803156
321,1,322,-58822.31943803156
322,1,323,-59550.60496998716
323,1,324,-59550.60496998716
324,1,325,-60230.09602573025
325,1,326,-60230.09602573025
326,1,327,-60230.09602573025
327,1,328,-60941.933989176534
328,1,329,-60941.933989176534
329,1,330,-61651.62343452694
330,1,331,-61651.62343452694
331,1,332,-61651.62343452694
332,1,333,-62286.456091703105
333,1,334,-62286.456091703105
334,1,335,-62997.52494016874
335,1,336,-62997.52494016874
336,1,337,-63748.42828601442
337,1,338,-63748.42828601442
338,1,339,-63748.42828601442
339,1,340,-64470.02798351678
340,1,341,-65149.01653441473
341,1,342,-65890.56399596919
342,1,343,-66630.9528027588
343,1,344,-66630.9528027588
344,1,345,-66630.9528027588
345,1,346,-66630.9528027588
346,1,347,-66630.9528027588
347,1,348,-66630.9528027588
348,1,349,-67381.52591723096
349,1,350,-68124.19605961832
350,1,351,-68124.19605961832
351,1,352,-68124.19605961832
352,1,353,-68124.19605961832
353,1,354,-68124.19605961832
354,1,355,-68124.19605961832
355,1,356,-68871.17587537196
356,1,357,-68871.17587537196
357,1,358,-69600.81386952549
358,1,359,-70372.61813422272
359,1,360,-70372.61813422272
360,1,361,-71149.32778196636
361,1,362,-71922.6317152392
362,1,363,-72666.03594050524
363,1,364,-72666.03594050524
364,1,365,-72666.03594050524
365,1,366,-72666.03594050524
366,1,367,-72666.03594050524
367,1,368,-73432.2741906595
368,1,369,-73432.2741906595
369,1,370,-73432.2741906595
370,1,371,-73432.2741906595
371,1,372,-73432.2741906595
372,1,373,-73432.2741906595
373,1,374,-73432.2741906595
374,1,375,-74196.48753073721
375,1,376,-74968.97560350597
376,1,377,-75754.52649183609
377,1,378,-75754.52649183609
378,1,379,-75754.52649183609
379,1,380,-76537.88344799395
380,1,381,-77356.54001166314
381,1,382,-77356.54001166314
382,1,383,-77356.54001166314
383,1,384,-77356.54001166314
384,1,385,-77356.54001166314
385,1,386,-78168.13715971375
386,1,387,-78168.13715971375
387,1,388,-78168.13715971375
388,1,389,-78974.7144196017
389,1,390,-78974.7144196017
390,1,391,-79729.53582827633
391,1,392,-79729.53582827633
392,1,393,-79729.53582827633
393,1,394,-80534.78487625832
394,1,395,-80534.78487625832
395,1,396,-81328.91304453812
396,1,397,-81328.91304453812
397,1,398,-81328.91304453812
398,1,399,-81328.91304453812
399,1,400,-82138.11816924164
400,1,401,-82964.48404542265
401,1,402,-82964.48404542265
402,1,403,-82964.48404542265
403,1,404,-83767.99649545955
404,1,405,-83767.99649545955
405,1,406,-83767.99649545955
406,1,407,-84565.70967334353
407,1,408,-85350.45524458528
408,1,409,-86178.39189604938
409,1,410,-86178.39189604938
410,1,411,-87000.20917110238
411,1,412,-87826.44316359056
412,1,413,-87826.44316359056
413,1,414,-88682.07838543478
414,1,415,-89550.80962603033
415,1,416,-89550.80962603033
416,1,417,-89550.80962603033
417,1,418,-89550.80962603033
418,1,419,-90391.37296502337
419,1,420,-90391.37296502337
420,1,421,-90391.37296502337
421,1,422,-91257.1077309183
422,1,423,-92137.20813046343
423,1,424,-92997.10992702216
424,1,425,-93868.20635000299
425,1,426,-94725.09416818319
426,1,427,-94725.09416818319
427,1,428,-94725.09416818319
428,1,429,-94725.09416818319
429,1,430,-95576.26761309654
430,1,431,-96457.16594188873
431,1,432,-96457.16594188873
432,1,433,-96457.16594188873
433,1,434,-97319.35387430292
434,1,435,-98229.83145141946
435,1,436,-98229.83145141946
436,1,437,-98229.83145141946
437,1,438,-99118.48562307637
438,1,439,-99118.48562307637
439,1,440,-99975.1523269052
440,1,441,-99975.1523269052
441,1,442,-99975.1523269052
442,1,443,-100835.54750823432
443,1,444,-101710.70428133848
444,1,445,-101710.70428133848
445,1,446,-101710.70428133848
446,1,447,-101710.70428133848
447,1,448,-102602.72018575203
448,1,449,-102602.72018575203
449,1,450,-103513.20076790158
450,1,451,-103513.20076790158
451,1,452,-103513.20076790158
452,1,453,-103513.20076790158
453,1,454,-104417.77038762337
454,1,455,-105315.81010132743
455,1,456,-105315.81010132743
456,1,457,-106240.42864848515
457,1,458,-107144.76444088042
458,1,459,-108061.22671682997
459,1,460,-108061.22671682997
460,1,461,-108061.22671682997
461,1,462,-109012.30233949563
462,1,463,-109981.25285217531
463,1,464,-109981.25285217531
464,1,465,-109981.25285217531
465,1,466,-109981.25285217531
466,1,467,-110898.06824499862
467,1,468,-111811.15981413866
468,1,469,-112760.27606347125
469,1,470,-113735.31503841121
470,1,471,-114665.18070172516
471,1,472,-115605.60833419304
472,1,473,-115605.60833419304
473,1,474,-115605.60833419304
474,1,475,-115605.60833419304
475,1,476,-115605.60833419304
476,1,477,-115605.60833419304
477,1,478,-116528.27148555411
478,1,479,-116528.27148555411
479,1,480,-116528.27148555411
480,1,481,-117488.35546573583
481,1,482,-117488.35546573583
482,1,483,-118442.26879477287
483,1,484,-118442.26879477287
484,1,485,-118442.26879477287
485,1,486,-118442.26879477287
486,1,487,-118442.26879477287
487,1,488,-119410.32888426658
488,1,489,-119410.32888426658
489,1,490,-119410.32888426658
490,1,491,-120375.41041883067
491,1,492,-121378.84385160179
492,1,493,-122380.72125133924
493,1,494,-123387.63159403937
494,1,495,-123387.63159403937
495,1,496,-123387.63159403937
496,1,497,-124389.76887381013
497,1,498,-124389.76887381013
498,1,499,-124389.76887381013
499,1,500,-125391.41017045118
500,1,501,-126352.43639100806
501,1,502,-126352.43639100806
502,1,503,-127345.64202179626
503,1,504,-128374.05746774495
504,1,505,-129336.45530583749
505,1,506,-129336.45530583749
506,1,507,-129336.45530583749
507,1,508,-130382.48933641725
508,1,509,-131364.58749682578
509,1,510,-131364.58749682578
510,1,511,-132418.26928603897
511,1,512,-132418.26928603897
512,1,513,-132418.26928603897
513,1,514,-132418.26928603897
514,1,515,-133440.28721874053
515,1,516,-133440.28721874053
516,1,517,-134456.14178119786
517,1,518,-134456.14178119786
518,1,519,-134456.14178119786
519,1,520,-134456.14178119786
520,1,521,-134456.14178119786
521,1,522,-134456.14178119786
522,1,523,-134456.14178119786
523,1,524,-135453.24135954547
524,1,525,-136499.21246032245
525,1,526,-137555.99156588368
526,1,527,-137555.99156588368
527,1,528,-138617.23964300618
528,1,529,-138617.23964300618
529,1,530,-138617.23964300618
530,1,531,-138617.23964300618
531,1,532,-138617.23964300618
532,1,533,-139684.1713455811
533,1,534,-140762.88668065378
534,1,535,-140762.88668065378
535,1,536,-140762.88668065378
536,1,537,-140762.88668065378
537,1,538,-140762.88668065378
538,1,539,-140762.88668065378
539,1,540,-141850.3954462401
540,1,541,-142887.3435338538
541,1,542,-143920.41489642198
542,1,543,-144971.34429296866
543,1,544,-146001.30419849587
544,1,545,-147089.69188582656
545,1,546,-148197.35030438006
