,num_iterations,updates,energy
0,1,1,-170.5
1,1,2,-170.5
2,1,3,-170.5
3,1,4,-170.63671875
4,1,5,-170.890625
5,1,6,-170.890625
6,1,7,-171.04296875
7,1,8,-171.04296875
8,1,9,-171.04296875
9,1,10,-171.04296875
10,1,11,-171.21875
11,1,12,-171.21875
12,1,13,-171.21875
13,1,14,-171.21875
14,1,15,-171.21875
15,1,16,-171.21875
16,1,17,-171.41796875
17,1,18,-171.41796875
18,1,19,-171.640625
19,1,20,-171.88671875
20,1,21,-171.88671875
21,1,22,-171.88671875
22,1,23,-171.88671875
23,1,24,-172.15625
24,1,25,-172.15625
25,1,26,-172.15625
26,1,27,-172.15625
27,1,28,-172.44921875
28,1,29,-172.44921875
29,1,30,-172.44921875
30,1,31,-172.44921875
31,1,32,-172.671875
32,1,33,-172.671875
33,1,34,-172.98046875
34,1,35,-173.3125
35,1,36,-173.3125
36,1,37,-173.66796875
37,1,38,-173.66796875
38,1,39,-174.046875
39,1,40,-174.046875
40,1,41,-174.046875
41,1,42,-174.046875
42,1,43,-174.046875
43,1,44,-174.046875
44,1,45,-174.44921875
45,1,46,-174.44921875
46,1,47,-174.44921875
47,1,48,-174.44921875
48,1,49,-174.44921875
49,1,50,-174.44921875
50,1,51,-174.44921875
51,1,52,-174.44921875
52,1,53,-174.875
53,1,54,-175.32421875
54,1,55,-175.32421875
55,1,56,-175.32421875
56,1,57,-175.796875
57,1,58,-175.98046875
58,1,59,-175.98046875
59,1,60,-176.46875
60,1,61,-176.66796875
61,1,62,-176.66796875
62,1,63,-176.66796875
63,1,64,-176.890625
64,1,65,-177.13671875
65,1,66,-177.625
66,1,67,-177.625
67,1,68,-178.13671875
68,1,69,-178.390625
69,1,70,-178.390625
70,1,71,-178.390625
71,1,72,-178.390625
72,1,73,-178.390625
73,1,74,-178.390625
74,1,75,-178.390625
75,1,76,-178.390625
76,1,77,-178.390625
77,1,78,-178.91796875
78,1,79,-178.91796875
79,1,80,-178.91796875
80,1,81,-178.91796875
81,1,82,-178.91796875
82,1,83,-178.91796875
83,1,84,-179.46875
84,1,85,-179.46875
85,1,86,-179.46875
86,1,87,-180.04296875
87,1,88,-180.04296875
88,1,89,-180.640625
89,1,90,-180.640625
90,1,91,-181.26171875
91,1,92,-181.90625
92,1,93,-181.90625
93,1,94,-181.90625
94,1,95,-181.90625
95,1,96,-181.90625
96,1,97,-181.90625
97,1,98,-181.90625
98,1,99,-181.90625
99,1,100,-182.57421875
100,1,101,-183.265625
101,1,102,-183.265625
102,1,103,-183.265625
103,1,104,-183.265625
104,1,105,-183.265625
105,1,106,-183.265625
106,1,107,-183.265625
107,1,108,-183.265625
108,1,109,-183.265625
109,1,110,-183.265625
110,1,111,-183.265625
111,1,112,-183.265625
112,1,113,-183.265625
113,1,114,-183.265625
114,1,115,-183.98046875
115,1,116,-184.71875
116,1,117,-185.48046875
117,1,118,-186.265625
118,1,119,-187.07421875
119,1,120,-187.07421875
120,1,121,-187.07421875
121,1,122,-187.90625
122,1,123,-187.90625
123,1,124,-187.90625
124,1,125,-188.07421875
125,1,126,-188.07421875
126,1,127,-188.921875
127,1,128,-189.79296875
128,1,129,-190.6875
129,1,130,-190.6875
130,1,131,-191.60546875
131,1,132,-191.60546875
132,1,133,-192.546875
133,1,134,-193.51171875
134,1,135,-193.51171875
135,1,136,-193.51171875
136,1,137,-193.51171875
137,1,138,-193.51171875
138,1,139,-193.65625
139,1,140,-194.63671875
140,1,141,-194.63671875
141,1,142,-195.640625
142,1,143,-195.640625
143,1,144,-195.640625
144,1,145,-195.640625
145,1,146,-196.66796875
146,1,147,-197.71875
147,1,148,-198.79296875
148,1,149,-199.890625
149,1,150,-199.890625
150,1,151,-199.890625
151,1,152,-200.01171875
152,1,153,-200.01171875
153,1,154,-200.15625
154,1,155,-200.15625
155,1,156,-200.15625
156,1,157,-201.26171875
157,1,158,-202.390625
158,1,159,-202.390625
159,1,160,-202.390625
160,1,161,-203.54296875
161,1,162,-203.6875
162,1,163,-203.6875
163,1,164,-204.85546875
164,1,165,-204.85546875
165,1,166,-206.046875
166,1,167,-206.19921875
167,1,168,-206.19921875
168,1,169,-206.19921875
169,1,170,-206.19921875
170,1,171,-206.19921875
171,1,172,-206.19921875
172,1,173,-206.19921875
173,1,174,-206.19921875
174,1,175,-206.19921875
175,1,176,-206.19921875
176,1,177,-206.19921875
177,1,178,-206.19921875
178,1,179,-207.40625
179,1,180,-208.63671875
180,1,181,-208.63671875
181,1,182,-208.63671875
182,1,183,-209.890625
183,1,184,-209.890625
184,1,185,-209.890625
185,1,186,-209.890625
186,1,187,-211.16796875
187,1,188,-212.46875
188,1,189,-212.60546875
189,1,190,-212.60546875
190,1,191,-212.60546875
191,1,192,-212.60546875
192,1,193,-212.60546875
193,1,194,-212.60546875
194,1,195,-212.60546875
195,1,196,-213.921875
196,1,197,-213.921875
197,1,198,-213.921875
198,1,199,-213.921875
199,1,200,-214.07421875
